,Category,Subcategory,Item_code
10697,outer,겨울 싱글 코트,2844995
10698,outer,겨울 싱글 코트,2835985
10699,outer,겨울 싱글 코트,2798003
10700,outer,겨울 싱글 코트,2787763
10701,outer,겨울 싱글 코트,2744686
10702,outer,겨울 싱글 코트,2723224
10703,outer,겨울 싱글 코트,2683915
10704,outer,겨울 싱글 코트,2255906
10705,outer,겨울 싱글 코트,2241173
10706,outer,겨울 싱글 코트,2214195
10707,outer,겨울 싱글 코트,2202351
10708,outer,겨울 싱글 코트,2155842
10709,outer,겨울 싱글 코트,2151644
10710,outer,겨울 싱글 코트,1715346
10711,outer,겨울 싱글 코트,1685737
10712,outer,겨울 싱글 코트,1668775
10713,outer,겨울 싱글 코트,1173860
10714,outer,겨울 싱글 코트,866508
10715,outer,겨울 싱글 코트,2955337
10716,outer,겨울 싱글 코트,2931253
10717,outer,겨울 싱글 코트,2924709
10718,outer,겨울 싱글 코트,2861284
10719,outer,겨울 싱글 코트,2856248
10720,outer,겨울 싱글 코트,2845696
10721,outer,겨울 싱글 코트,2839190
10722,outer,겨울 싱글 코트,2837178
10723,outer,겨울 싱글 코트,2827477
10724,outer,겨울 싱글 코트,2769343
10725,outer,겨울 싱글 코트,2769329
10726,outer,겨울 싱글 코트,2749670
10727,outer,겨울 싱글 코트,2748666
10728,outer,겨울 싱글 코트,2679343
10729,outer,겨울 싱글 코트,2262212
10730,outer,겨울 싱글 코트,2246788
10731,outer,겨울 싱글 코트,2241847
10732,outer,겨울 싱글 코트,2209814
10733,outer,겨울 싱글 코트,2187642
10734,outer,겨울 싱글 코트,2178288
10735,outer,겨울 싱글 코트,2151646
10736,outer,겨울 싱글 코트,2043839
10737,outer,겨울 싱글 코트,2041554
10738,outer,겨울 싱글 코트,1715430
10739,outer,겨울 싱글 코트,1700179
10740,outer,겨울 싱글 코트,1685740
10741,outer,겨울 싱글 코트,1673240
10742,outer,겨울 싱글 코트,1626572
10743,outer,겨울 싱글 코트,1626487
10744,outer,겨울 싱글 코트,1569374
10745,outer,겨울 싱글 코트,894959
10746,outer,겨울 싱글 코트,866481
10747,outer,겨울 싱글 코트,651569
10748,outer,겨울 싱글 코트,455316
10749,outer,겨울 싱글 코트,448089
10750,outer,겨울 싱글 코트,2990405
10751,outer,겨울 싱글 코트,2968467
10752,outer,겨울 싱글 코트,2962613
10753,outer,겨울 싱글 코트,2931275
10754,outer,겨울 싱글 코트,2928314
10755,outer,겨울 싱글 코트,2907260
10756,outer,겨울 싱글 코트,2891112
10757,outer,겨울 싱글 코트,2890599
10758,outer,겨울 싱글 코트,2886584
10759,outer,겨울 싱글 코트,2876207
10760,outer,겨울 싱글 코트,2871456
10761,outer,겨울 싱글 코트,2859199
10762,outer,겨울 싱글 코트,2844128
10763,outer,겨울 싱글 코트,2835984
10764,outer,겨울 싱글 코트,2827538
10765,outer,겨울 싱글 코트,2824777
10766,outer,겨울 싱글 코트,2801612
10767,outer,겨울 싱글 코트,2788057
10768,outer,겨울 싱글 코트,2769327
10769,outer,겨울 싱글 코트,2763545
10770,outer,겨울 싱글 코트,2748668
10771,outer,겨울 싱글 코트,2748665
10772,outer,겨울 싱글 코트,2683912
10773,outer,겨울 싱글 코트,2679341
10774,outer,겨울 싱글 코트,2604398
10775,outer,겨울 싱글 코트,2400577
10776,outer,겨울 싱글 코트,2307369
10777,outer,겨울 싱글 코트,2287841
10778,outer,겨울 싱글 코트,2260221
10779,outer,겨울 싱글 코트,2257126
10780,outer,겨울 싱글 코트,2249666
10781,outer,겨울 싱글 코트,2247720
10782,outer,겨울 싱글 코트,2242480
10783,outer,겨울 싱글 코트,2241171
10784,outer,겨울 싱글 코트,2209638
10785,outer,겨울 싱글 코트,2198609
10786,outer,겨울 싱글 코트,2187643
10787,outer,겨울 싱글 코트,1725062
10788,outer,겨울 싱글 코트,1704038
10789,outer,겨울 싱글 코트,1649120
10790,outer,겨울 싱글 코트,1635835
10791,outer,겨울 싱글 코트,1628127
10792,outer,겨울 싱글 코트,1231136
10793,outer,겨울 싱글 코트,896831
10794,outer,겨울 싱글 코트,891494
10795,outer,겨울 싱글 코트,865691
10796,outer,겨울 싱글 코트,661088
10797,outer,겨울 싱글 코트,3055657
10798,outer,겨울 싱글 코트,2987440
10799,outer,겨울 싱글 코트,2961152
10800,outer,겨울 기타 코트,2238440
10801,outer,겨울 기타 코트,420779
10802,outer,겨울 기타 코트,2238412
10803,outer,겨울 기타 코트,2157780
10804,outer,겨울 기타 코트,1611949
10805,outer,겨울 기타 코트,2238433
10806,outer,겨울 기타 코트,1639119
10807,outer,겨울 기타 코트,440575
10808,outer,겨울 기타 코트,405798
10809,outer,겨울 기타 코트,2839781
10810,outer,겨울 기타 코트,2161656
10811,outer,겨울 기타 코트,2789871
10812,outer,겨울 기타 코트,624632
10813,outer,겨울 기타 코트,1203802
10814,outer,겨울 기타 코트,2213917
10815,outer,겨울 기타 코트,2172948
10816,outer,겨울 기타 코트,2831710
10817,outer,겨울 기타 코트,1216511
10818,outer,겨울 기타 코트,2172951
10819,outer,겨울 기타 코트,2789874
10820,outer,겨울 기타 코트,1659204
10821,outer,겨울 기타 코트,2126565
10822,outer,겨울 기타 코트,2813357
10823,outer,겨울 기타 코트,1648252
10824,outer,겨울 기타 코트,2126563
10825,outer,겨울 기타 코트,1648256
10826,outer,겨울 기타 코트,405802
10827,outer,겨울 기타 코트,2172957
10828,outer,겨울 기타 코트,2626660
10829,outer,겨울 기타 코트,2865443
10830,outer,겨울 기타 코트,2594255
10831,outer,겨울 기타 코트,2834581
10832,outer,겨울 기타 코트,2843940
10833,outer,겨울 기타 코트,2626659
10834,outer,겨울 기타 코트,2941547
10835,outer,겨울 기타 코트,2869146
10836,outer,겨울 기타 코트,1639121
10837,outer,겨울 기타 코트,1676170
10838,outer,겨울 기타 코트,2658415
10839,outer,겨울 기타 코트,2813529
10840,outer,겨울 기타 코트,2856553
10841,outer,겨울 기타 코트,2164530
10842,outer,겨울 기타 코트,2826285
10843,outer,겨울 기타 코트,1639136
10844,outer,겨울 기타 코트,2857329
10845,outer,겨울 기타 코트,2813526
10846,outer,겨울 기타 코트,1616592
10847,outer,겨울 기타 코트,2172208
10848,outer,겨울 기타 코트,1639120
10849,outer,겨울 기타 코트,2658410
10850,outer,겨울 기타 코트,2946394
10851,outer,겨울 기타 코트,2804507
10852,outer,겨울 기타 코트,2863193
10853,outer,겨울 기타 코트,2790412
10854,outer,겨울 기타 코트,2159989
10855,outer,겨울 기타 코트,2865444
10856,outer,겨울 기타 코트,2741958
10857,outer,겨울 기타 코트,1616589
10858,outer,겨울 기타 코트,2594256
10859,outer,겨울 기타 코트,440570
10860,outer,겨울 기타 코트,2164529
10861,outer,겨울 기타 코트,2857430
10862,outer,겨울 기타 코트,2198964
10863,outer,겨울 기타 코트,2172954
10864,outer,겨울 기타 코트,2172953
10865,outer,겨울 기타 코트,2848802
10866,outer,겨울 기타 코트,1669853
10867,outer,겨울 기타 코트,1702427
10868,outer,겨울 기타 코트,2908361
10869,outer,겨울 기타 코트,2813367
10870,outer,겨울 기타 코트,2813331
10871,outer,겨울 기타 코트,1618483
10872,outer,겨울 기타 코트,2845694
10873,outer,겨울 기타 코트,2236265
10874,outer,겨울 기타 코트,2658629
10875,outer,겨울 기타 코트,2829351
10876,outer,겨울 기타 코트,2908510
10877,outer,겨울 기타 코트,2518478
10878,outer,겨울 기타 코트,2826289
10879,outer,겨울 기타 코트,2830972
10880,outer,겨울 기타 코트,2826288
10881,outer,겨울 기타 코트,2215679
10882,outer,겨울 기타 코트,1676141
10883,outer,겨울 기타 코트,2658416
10884,outer,겨울 기타 코트,2682032
10885,outer,겨울 기타 코트,2190265
10886,outer,겨울 기타 코트,2840593
10887,outer,겨울 기타 코트,2184462
10888,outer,겨울 기타 코트,2039458
10889,outer,겨울 기타 코트,2971133
10890,outer,겨울 기타 코트,2866835
10891,outer,겨울 기타 코트,2863188
10892,outer,겨울 기타 코트,2626662
10893,outer,겨울 기타 코트,2215664
10894,outer,겨울 기타 코트,1658342
10895,outer,겨울 기타 코트,2235105
10896,outer,겨울 기타 코트,2715172
10897,outer,겨울 기타 코트,2658418
10898,outer,겨울 기타 코트,2683813
10899,outer,겨울 기타 코트,2518459
10900,outer,겨울 기타 코트,2860762
10901,outer,겨울 기타 코트,2851588
10902,outer,겨울 기타 코트,2658417
10903,outer,겨울 기타 코트,2658411
10904,outer,겨울 기타 코트,2869134
10905,outer,겨울 기타 코트,2851585
10906,outer,겨울 기타 코트,1702426
10907,outer,겨울 기타 코트,2848809
10908,outer,겨울 기타 코트,910667
10909,outer,겨울 기타 코트,2827453
10910,outer,겨울 기타 코트,2829432
10911,outer,겨울 기타 코트,2682034
10912,outer,겨울 기타 코트,2863080
10913,outer,겨울 기타 코트,2831709
10914,outer,겨울 기타 코트,2776454
10915,outer,겨울 기타 코트,2895545
10916,outer,겨울 기타 코트,2831707
10917,outer,겨울 기타 코트,2754704
10918,outer,겨울 기타 코트,2263055
10919,outer,겨울 기타 코트,1676182
10920,outer,겨울 기타 코트,1638648
10921,outer,겨울 기타 코트,1181662
10922,outer,겨울 기타 코트,2683814
10923,outer,겨울 기타 코트,2946391
10924,outer,겨울 기타 코트,2829428
10925,outer,겨울 기타 코트,677659
10926,outer,겨울 기타 코트,2840575
10927,outer,겨울 기타 코트,2895542
10928,outer,겨울 기타 코트,2790415
10929,outer,겨울 기타 코트,2754655
10930,outer,겨울 기타 코트,2658412
10931,outer,겨울 기타 코트,2136840
10932,outer,겨울 기타 코트,1151996
10933,outer,겨울 기타 코트,2790414
10934,outer,겨울 기타 코트,2226618
10935,outer,겨울 기타 코트,2542835
10936,outer,겨울 기타 코트,2829439
10937,outer,겨울 기타 코트,2682033
10938,outer,겨울 기타 코트,2236237
10939,outer,겨울 기타 코트,2929862
10940,outer,겨울 기타 코트,2829272
10941,outer,겨울 기타 코트,2225400
10942,outer,겨울 기타 코트,2908501
10943,outer,겨울 기타 코트,2840901
10944,outer,겨울 기타 코트,2626661
10945,outer,겨울 기타 코트,2932944
10946,outer,겨울 기타 코트,2840602
10947,outer,겨울 기타 코트,2793218
10948,outer,겨울 기타 코트,2715169
10949,outer,겨울 기타 코트,2688337
10950,outer,겨울 기타 코트,1716936
10951,outer,겨울 기타 코트,2908367
10952,outer,겨울 기타 코트,2804510
10953,outer,겨울 기타 코트,2804509
10954,outer,겨울 기타 코트,2756477
10955,outer,겨울 기타 코트,2702928
10956,outer,겨울 기타 코트,2967747
10957,outer,겨울 기타 코트,2895548
10958,outer,겨울 기타 코트,2841725
10959,outer,겨울 기타 코트,2830800
10960,outer,겨울 기타 코트,2813360
10961,outer,겨울 기타 코트,2776017
10962,outer,겨울 기타 코트,2518458
10963,outer,겨울 기타 코트,2218139
10964,outer,겨울 기타 코트,2159988
10965,outer,겨울 기타 코트,2876208
10966,outer,겨울 기타 코트,2829430
10967,outer,겨울 기타 코트,2817774
10968,outer,겨울 기타 코트,2266677
10969,outer,겨울 기타 코트,2140769
10970,outer,겨울 기타 코트,2849946
10971,outer,겨울 기타 코트,2845692
10972,outer,겨울 기타 코트,2824919
10973,outer,겨울 기타 코트,2813484
10974,outer,겨울 기타 코트,2458871
10975,outer,겨울 기타 코트,2458866
10976,outer,겨울 기타 코트,2082301
10977,outer,겨울 기타 코트,2052375
10978,outer,겨울 기타 코트,1181663
10979,outer,겨울 기타 코트,2851109
10980,outer,겨울 기타 코트,2808388
10981,outer,겨울 기타 코트,2793212
10982,outer,겨울 기타 코트,2658419
10983,outer,겨울 기타 코트,1558297
10984,outer,겨울 기타 코트,2908502
10985,outer,겨울 기타 코트,2870737
10986,outer,겨울 기타 코트,2867231
10987,outer,겨울 기타 코트,2830801
10988,outer,겨울 기타 코트,2756476
10989,outer,겨울 기타 코트,2683815
10990,outer,겨울 기타 코트,2195881
10991,outer,겨울 기타 코트,2182334
10992,outer,겨울 기타 코트,2117926
10993,outer,겨울 기타 코트,2058056
10994,outer,겨울 기타 코트,1651277
10995,outer,겨울 기타 코트,2940784
10996,outer,겨울 기타 코트,2840872
10997,outer,겨울 기타 코트,2706662
10998,outer,겨울 기타 코트,2458867
10999,outer,겨울 기타 코트,2839039
11000,outer,겨울 기타 코트,2804354
11001,outer,겨울 기타 코트,2776015
11002,outer,겨울 기타 코트,2194120
11003,outer,겨울 기타 코트,1741967
11004,outer,겨울 기타 코트,2963501
11005,outer,겨울 기타 코트,2949148
11006,outer,겨울 기타 코트,2917055
11007,outer,겨울 기타 코트,2867756
11008,outer,겨울 기타 코트,2857276
11009,outer,겨울 기타 코트,2856205
11010,outer,겨울 기타 코트,2856204
11011,outer,겨울 기타 코트,2839034
11012,outer,겨울 기타 코트,2793210
11013,outer,겨울 기타 코트,2737379
11014,outer,겨울 기타 코트,2723232
11015,outer,겨울 기타 코트,2243174
11016,outer,겨울 기타 코트,2065235
11017,outer,겨울 기타 코트,908657
11018,outer,겨울 기타 코트,3006393
11019,outer,겨울 기타 코트,2946387
11020,outer,겨울 기타 코트,2867755
11021,outer,겨울 기타 코트,2860997
11022,outer,겨울 기타 코트,2860919
11023,outer,겨울 기타 코트,2856210
11024,outer,겨울 기타 코트,2851586
11025,outer,겨울 기타 코트,2830520
11026,outer,겨울 기타 코트,2826650
11027,outer,겨울 기타 코트,2823830
11028,outer,겨울 기타 코트,2820170
11029,outer,겨울 기타 코트,2811494
11030,outer,겨울 기타 코트,2679337
11031,outer,겨울 기타 코트,2673658
11032,outer,겨울 기타 코트,2187438
11033,outer,겨울 기타 코트,1716944
11034,outer,겨울 기타 코트,693722
11035,outer,겨울 기타 코트,2985325
11036,outer,겨울 기타 코트,2949173
11037,outer,겨울 기타 코트,2933965
11038,outer,겨울 기타 코트,2921713
11039,outer,겨울 기타 코트,2912242
11040,outer,겨울 기타 코트,2870824
11041,outer,겨울 기타 코트,2869128
11042,outer,겨울 기타 코트,2868568
11043,outer,겨울 기타 코트,2858278
11044,outer,겨울 기타 코트,2851589
11045,outer,겨울 기타 코트,2851108
11046,outer,겨울 기타 코트,2849954
11047,outer,겨울 기타 코트,2840631
11048,outer,겨울 기타 코트,2839188
11049,outer,겨울 기타 코트,2829354
11050,outer,겨울 기타 코트,2811524
11051,outer,겨울 기타 코트,2804353
11052,outer,겨울 기타 코트,2262203
11053,outer,겨울 기타 코트,2241658
11054,outer,겨울 기타 코트,2210529
11055,outer,겨울 기타 코트,2086228
11056,outer,겨울 기타 코트,1682483
11057,outer,겨울 기타 코트,1600225
11058,outer,겨울 기타 코트,2973744
11059,outer,겨울 기타 코트,2954948
11060,outer,겨울 기타 코트,2931735
11061,outer,겨울 기타 코트,2896011
11062,outer,겨울 기타 코트,2860898
11063,outer,겨울 기타 코트,2856211
11064,outer,겨울 기타 코트,2851939
11065,outer,겨울 기타 코트,2851646
11066,outer,겨울 기타 코트,2849950
11067,outer,겨울 기타 코트,2849762
11068,outer,겨울 기타 코트,2845699
11069,outer,겨울 기타 코트,2845698
11070,outer,겨울 기타 코트,2842313
11071,outer,겨울 기타 코트,2839029
11072,outer,겨울 기타 코트,2804296
11073,outer,겨울 기타 코트,2778378
11074,outer,겨울 기타 코트,2732776
11075,outer,겨울 기타 코트,2164421
11076,outer,겨울 기타 코트,2164418
11077,outer,겨울 기타 코트,2164404
11078,outer,겨울 기타 코트,2129894
11079,outer,겨울 기타 코트,2097576
11080,outer,겨울 기타 코트,2097575
11081,outer,겨울 기타 코트,1691784
11082,outer,겨울 기타 코트,1256083
11083,outer,겨울 기타 코트,1186427
11084,outer,겨울 기타 코트,2998579
11085,outer,겨울 기타 코트,2968094
11086,outer,겨울 기타 코트,2963820
11087,outer,겨울 기타 코트,2954990
11088,outer,겨울 기타 코트,2954924
11089,outer,겨울 기타 코트,2946385
11090,outer,겨울 기타 코트,2940794
11091,outer,겨울 기타 코트,2917059
11092,outer,겨울 기타 코트,2895494
11093,outer,겨울 기타 코트,2894700
11094,outer,겨울 기타 코트,2891106
11095,outer,겨울 기타 코트,2877428
11096,outer,겨울 기타 코트,2877193
11097,outer,겨울 기타 코트,2860607
11098,outer,겨울 기타 코트,2858493
11099,outer,겨울 기타 코트,2848643
11100,outer,겨울 기타 코트,2848642
11101,outer,겨울 기타 코트,2824512
11102,outer,겨울 기타 코트,2824358
